Customer_ID,engagement_risk,revenue_risk,conversion_risk,trust_risk,customer_risk_score,risk_level,Segment_Label
CUST00048,30.285109107252794,22.785081486758806,22.0679112052253,27.083333333333332,25.500534979509805,Low Risk,Silver
CUST00049,26.441494535929582,24.02063499616132,31.102826467782382,27.083333333333332,26.976845476572866,Low Risk,Silver
CUST00050,56.48724663109751,52.051218411262184,47.567268532569926,68.75,54.76585664585039,Medium Risk,Gold
CUST00051,5.560610725454817,1.384985551901915,20.028744498841334,22.916666666666668,10.528365007917353,Low Risk,Iron
CUST00052,14.83344268211555,11.0662272010041,32.3078363598788,25.0,19.596860054905594,Low Risk,Copper
CUST00053,3.3322595898793694,4.692281873584608,23.096624906603083,37.5,13.806518665689964,Low Risk,Iron
CUST00054,6.302445915719589,2.5437397361920038,35.62939725301404,39.583333333333336,17.498705008826988,Low Risk,Iron
CUST00055,23.550207378125393,17.011667787621317,26.76179744224313,68.75,29.171511910284792,Low Risk,Silver
CUST00056,5.729183046836183,3.2733976242620026,43.35161827840743,29.166666666666668,17.913678770931313,Low Risk,Iron
CUST00057,72.03428445438854,68.37492010786885,48.62840461825125,6.25,55.21736252324003,Medium Risk,Platinum
CUST00058,46.907738971121134,50.86386380851094,31.990737775307828,0.0,37.32916527771658,Medium Risk,Gold
CUST00059,70.64639673814585,85.04057941567186,47.11461861415232,54.166666666666664,66.6097474996834,High Risk,Platinum
CUST00060,29.115075952370752,28.99193812844726,30.887996443655965,14.583333333333334,27.341603335159395,Low Risk,Silver
CUST00061,29.97296036049204,18.56379346485582,30.94875753151362,60.416666666666664,31.360715530482764,Medium Risk,Silver
CUST00062,40.92635192650048,49.994547402235824,36.20401806235338,54.166666666666664,44.452274314209234,Medium Risk,Gold
CUST00063,13.948441831217542,9.781175935011207,33.22571184627691,0.0,15.425313291437853,Low Risk,Copper
CUST00064,28.16098217814572,24.940156453548113,24.33592788479659,29.166666666666668,26.389323560707297,Low Risk,Silver
CUST00065,44.20857238466404,41.02395670843134,32.96289601007155,14.583333333333334,35.9979827304465,Medium Risk,Gold
CUST00066,24.426926205119166,26.408654198564577,19.1850494843616,56.25,28.48443649219552,Low Risk,Silver
CUST00067,48.850359993352036,48.459319634110116,42.56187884927902,54.166666666666664,47.9583736005584,Medium Risk,Gold
CUST00068,17.043286303855943,13.765044475965489,23.963641965526804,35.416666666666664,20.54590972532813,Low Risk,Copper
CUST00069,75.38753612259457,76.71532424309842,55.64648198473886,54.166666666666664,67.66747860589261,High Risk,Platinum
CUST00070,7.745342122518059,3.65052706301737,25.68813463846837,56.25,18.27829441527772,Low Risk,Iron
CUST00071,18.579488656008206,6.986603841766642,27.927342430856697,22.916666666666668,18.08916335704663,Low Risk,Copper
CUST00072,48.161738676631316,30.428131803691052,40.45152755445023,56.25,42.12734303270927,Medium Risk,Gold
CUST00073,70.63952813984852,74.01138872778291,50.15158213907874,0.0,55.93317059505911,Medium Risk,Platinum
CUST00074,17.23353479220317,11.504093949288269,28.54476334032503,39.583333333333336,21.69497945752869,Low Risk,Copper
CUST00075,15.939986849173556,8.97006343788861,28.711595950694637,66.66666666666667,24.650914073792308,Low Risk,Copper
CUST00076,16.36873384032414,7.905533743735621,24.686185945890998,12.5,15.328826761690678,Low Risk,Copper
CUST00077,16.003312282161712,14.921445298484718,27.867060536628244,14.583333333333334,18.43169240835099,Low Risk,Copper
CUST00078,82.2233133014296,81.39029669076183,39.29527702773115,56.25,67.34540225459021,High Risk,Platinum
CUST00079,31.716964582730487,22.59375188879787,33.43295895431267,16.666666666666668,27.151454680036675,Low Risk,Silver
CUST00080,43.723246230759706,44.88446022497109,44.09261452064779,64.58333333333333,47.292965566881186,Medium Risk,Gold
CUST00081,8.497166629714041,5.2060091742529355,25.862245982891096,29.166666666666668,14.951514236912868,Low Risk,Iron
CUST00082,12.099718608834236,15.533692296019476,20.510838342110162,14.583333333333334,15.605232856983655,Low Risk,Copper
CUST00083,28.377904971067796,18.00910738145422,35.73509964145961,75.0,34.09987861612151,Medium Risk,Silver
CUST00084,82.45402258087991,84.0323117857129,50.7400357019108,6.25,63.56840923545555,High Risk,Platinum
CUST00085,29.948119106016815,17.480488316137503,24.162922221447396,77.08333333333333,31.831812782008143,Medium Risk,Silver
CUST00086,27.32433061334085,23.404504308709626,25.98075953422064,0.0,21.713840360170302,Low Risk,Silver
CUST00087,13.455038661043833,14.26805947961127,31.621704700069436,72.91666666666667,27.159855617213893,Low Risk,Copper
CUST00088,17.293876914643555,7.159749540580059,29.476930120738487,52.083333333333336,22.517820466751708,Low Risk,Copper
CUST00089,7.586755698747533,1.325367053706802,48.444597827159654,18.75,17.597286282526213,Low Risk,Iron
CUST00090,28.089272769539786,28.54483797168507,31.75819507689472,12.5,26.80478199159114,Low Risk,Silver
CUST00091,37.30023607488327,38.89476872112149,37.451686600155824,54.166666666666664,40.34642308884038,Medium Risk,Gold
CUST00092,14.912536220588951,15.607199486632776,20.87125856504829,14.583333333333334,16.56123535342859,Low Risk,Copper
CUST00093,19.05436545620611,7.841735777914664,21.94702649828236,25.0,17.30558699480682,Low Risk,Copper
CUST00094,28.74920476781575,22.39294454425156,22.049439988268283,12.5,22.73000479068726,Low Risk,Silver
CUST00095,11.572153088473657,8.501654426184814,21.896811397115847,89.58333333333334,24.933845103676504,Low Risk,Copper
CUST00096,25.91102767407139,21.03790970035146,18.111212226620417,8.333333333333334,19.86248426898196,Low Risk,Silver
CUST00097,32.06646540836866,30.142101899278686,21.683304729190247,0.0,24.083396374591764,Low Risk,Silver
CUST00098,31.320037633640254,29.563226343248747,34.943675083259734,29.166666666666668,31.375897963881634,Medium Risk,Silver
CUST00099,73.26454199221665,71.02588569348941,41.135133227119404,54.166666666666664,61.69591161249167,High Risk,Platinum
CUST00100,45.443293211424454,37.49301385911465,24.00598326778064,68.75,41.19488793810689,Medium Risk,Gold
CUST00101,85.00986401385339,62.68735910371639,46.10935012689797,52.083333333333336,63.64900446699543,High Risk,Platinum
CUST00102,16.019328261298234,9.516043368728067,24.548053243438524,16.666666666666668,16.29762479986752,Low Risk,Copper
CUST00103,23.77834167002629,22.361746425912184,36.07065491283734,52.083333333333336,30.672190156990876,Medium Risk,Silver
CUST00104,23.765920395529086,21.35806978039148,25.41298758062311,56.25,28.32794394793195,Low Risk,Silver
CUST00105,5.6911611729757094,2.9978485386652194,32.66165947103695,14.583333333333334,12.959617781251517,Low Risk,Iron
CUST00106,50.896050754380646,29.231299454354424,35.831943570445034,8.333333333333334,34.24619095523178,Medium Risk,Gold
CUST00107,26.47124086238449,26.572437889896108,31.936077957118442,79.16666666666667,35.77212311496379,Medium Risk,Silver
CUST00108,15.384338805745978,9.842028983643493,25.0129776866985,68.75,24.133654758491467,Low Risk,Copper
CUST00109,50.76209446229409,36.44308015190114,36.45141163035518,18.75,38.08690529184736,Medium Risk,Gold
CUST00110,69.45009170779495,66.62139553067021,40.01159929565047,52.083333333333336,58.63684599545216,Medium Risk,Platinum
CUST00111,48.591237843298664,52.75946456518748,41.69286106463787,64.58333333333333,50.515925988705305,Medium Risk,Gold
CUST00112,46.00835753532304,45.19444812380483,43.787891607581045,62.5,47.68281459963362,Medium Risk,Gold
CUST00113,10.224238101497368,4.697284374835233,37.73989520897999,70.83333333333333,24.536430545144775,Low Risk,Iron
CUST00114,18.157045856393175,14.655193920867887,25.368460228479975,68.75,26.49828699029831,Low Risk,Copper
CUST00115,13.119811086389749,10.506242838642972,20.112657726485548,4.166666666666667,12.740980609131203,Low Risk,Copper
CUST00116,3.754909974295093,0.3906066143611651,29.702829818526407,12.5,10.544362431228478,Low Risk,Iron
CUST00117,18.167399711801586,12.57433343921318,36.94336352178265,10.416666666666666,20.02086082575009,Low Risk,Copper
CUST00118,49.350116413413005,37.17326529588702,31.358019624250687,50.0,41.296519418852675,Medium Risk,Gold
CUST00119,5.47731808154142,4.863897244251946,28.159109415817568,43.75,16.704641951692402,Low Risk,Iron
CUST00120,20.79362301701456,19.785522581342086,34.2653253839463,4.166666666666667,21.365075025493567,Low Risk,Silver
CUST00121,14.437110887341944,8.438152238072764,27.34267823075389,22.916666666666668,17.135748495312885,Low Risk,Copper
CUST00122,5.203625469229401,2.867783506148961,48.589500046052414,16.666666666666668,17.068797704126613,Low Risk,Iron
CUST00123,32.4711979720408,25.681349672265437,18.691866185047566,54.166666666666664,30.243730839553763,Medium Risk,Silver
CUST00124,42.83758558785961,33.19981327424638,27.49823785172273,18.75,32.498279121562476,Medium Risk,Gold
CUST00125,53.9659066483067,47.99402271830003,34.36552993078617,66.66666666666667,49.179361292678564,Medium Risk,Gold
CUST00126,27.262041809341746,31.75178849064635,34.038141119624626,58.333333333333336,34.96368436990258,Medium Risk,Silver
CUST00127,16.29416124318826,13.343304042766885,32.25327500140667,60.416666666666664,26.017058336138213,Low Risk,Copper
CUST00128,6.7656693498664735,0.2285847293826862,40.623979366252705,33.333333333333336,17.254271065337925,Low Risk,Iron
CUST00129,79.03819931468202,58.11131786973178,52.635470582396046,58.333333333333336,63.05372280092315,High Risk,Platinum
CUST00130,28.437487492777404,24.347212166494558,20.72064363617025,18.75,23.82807080682415,Low Risk,Silver
CUST00131,23.964872152224167,16.165537781744344,28.343168810269756,12.5,20.99991518275799,Low Risk,Silver
CUST00132,47.559609974229275,45.98113967009212,24.494091660543287,4.166666666666667,34.81074780843224,Medium Risk,Gold
CUST00133,44.46295744741486,46.74310162793479,37.610589501268,68.75,47.07696509792189,Medium Risk,Gold
CUST00134,23.897204062663484,18.58663264794351,26.65103535278859,2.0833333333333335,19.720409851379245,Low Risk,Silver
CUST00135,8.062572099191598,0.14507253626813407,22.762740102017307,31.25,12.840478416142247,Low Risk,Iron
CUST00136,29.338477265152562,25.11942346494584,27.927158596209594,29.166666666666668,27.69415986808192,Low Risk,Silver
CUST00137,32.0078908748079,26.430606048525547,34.70034518772038,4.166666666666667,26.831635373930126,Low Risk,Silver
CUST00138,13.551279979784066,10.376589322939106,18.998680022660942,8.333333333333334,13.178030796482187,Low Risk,Copper
CUST00139,27.335748814256295,25.54621783899662,30.82228515175876,25.0,27.320161283915564,Low Risk,Silver
CUST00140,6.864653692434587,3.441952338637185,39.412460001836834,12.5,14.82009680978074,Low Risk,Iron
CUST00141,3.2155415306207695,3.0848329048843186,31.660122053346473,29.166666666666668,14.180142843988145,Low Risk,Iron
CUST00142,51.14711281111712,43.39978472526752,33.356780251779035,12.5,38.578264323860154,Medium Risk,Gold
CUST00143,25.52603668860869,22.26146492269271,26.085604428674287,6.25,21.79515159055899,Low Risk,Silver
CUST00144,26.453318619424362,21.55570072954215,31.71498873606822,10.416666666666666,23.893952988707007,Low Risk,Silver
CUST00145,44.131859749302905,42.94309108281647,23.623289783620265,6.25,32.965807695540875,Medium Risk,Gold
CUST00146,72.2575216401082,91.83815558164687,48.652181975916086,8.333333333333334,62.64174866050554,High Risk,Platinum
CUST00147,13.787467026771935,9.508803244810066,29.936792989706074,33.333333333333336,19.473079328901118,Low Risk,Copper
CUST00148,19.602992448186537,24.888896890604684,29.324018940723505,77.08333333333333,32.24107153681824,Medium Risk,Silver
CUST00149,80.40934778349813,80.14367080712593,40.99909943433834,54.166666666666664,66.5406804357718,High Risk,Platinum
CUST00150,57.454357003773865,35.820828151865136,28.828464813594003,50.0,42.6896717500902,Medium Risk,Gold
CUST00151,3.7095989868244437,3.782533940492097,48.93560621820568,29.166666666666668,18.856541432746383,Low Risk,Iron
CUST00152,49.414803545089185,40.30170612298437,28.90632772775165,10.416666666666666,35.70403483235998,Medium Risk,Gold
CUST00153,43.97353845678781,40.929732218294234,33.013110335154785,10.416666666666666,35.28675878631331,Medium Risk,Gold
CUST00154,30.489793133686135,21.3047526333861,36.26935273084166,52.083333333333336,32.41820191283209,Medium Risk,Silver
CUST00155,4.5378545869816564,2.0615577711735042,23.35046855756204,6.25,8.754940846837059,Low Risk,Iron
CUST00156,50.31022047824995,49.30673563002581,34.5485687329839,12.5,40.397229015728705,Medium Risk,Gold
CUST00157,19.890378437821703,11.194761905374282,35.169269611266635,58.333333333333336,26.867859505775456,Low Risk,Copper
CUST00158,11.70400727095684,7.563421813734631,31.69687213907612,25.0,17.45444676017647,Low Risk,Copper
CUST00159,44.50893005650207,42.407167594079816,45.72882009487347,56.25,45.944534318892934,Medium Risk,Gold
CUST00160,11.268130924512079,12.075202125484337,32.49063733779465,25.0,18.875659249447587,Low Risk,Copper
CUST00161,26.86305435037213,23.376135368455436,29.34869813566239,58.333333333333336,31.158931449563866,Medium Risk,Silver
CUST00162,17.547790962806353,13.812420348991976,24.432111652499163,35.416666666666664,20.82859130666429,Low Risk,Copper
CUST00163,14.949584977971037,10.681034604705951,27.68602445803228,2.0833333333333335,14.923191989311166,Low Risk,Copper
CUST00164,21.957612472483813,23.37090138899784,29.961933011337322,75.0,32.339037411278824,Medium Risk,Silver
CUST00165,64.00516068898739,82.29209720541505,33.536395038433305,58.333333333333336,61.02327612792906,High Risk,Platinum
CUST00166,12.523269289856936,7.959442446158812,28.195869602980054,6.25,14.131280921549738,Low Risk,Copper
CUST00167,26.490834236503474,27.17326529588702,32.12494294462388,52.083333333333336,31.94296559587312,Medium Risk,Silver
CUST00168,42.71172477462496,43.628318015048656,30.123778856813836,56.25,41.870457551105545,Medium Risk,Gold
CUST00169,75.18336940317373,70.88946787018187,50.47661766079766,4.166666666666667,57.0660055972061,Medium Risk,Platinum
CUST00170,19.437309280437994,23.61631972798739,27.160147910255066,62.5,29.08112568009138,Low Risk,Silver
CUST00171,14.375145159101697,12.745241515359222,39.05409098981525,83.33333333333334,30.39963874979209,Medium Risk,Copper
CUST00172,72.70521474607321,63.48541880194597,33.21558488539537,56.25,57.5985862857546,Medium Risk,Platinum
CUST00173,25.61371032197568,17.55287669541712,18.06275101813182,16.666666666666668,19.965663859750794,Low Risk,Silver
CUST00174,51.60933814343522,35.45594133827839,34.32395168572498,66.66666666666667,44.70057176594533,Medium Risk,Gold
CUST00175,13.527339068838652,9.097775108634009,22.126449743935076,22.916666666666668,15.756646689225567,Low Risk,Copper
CUST00176,43.32480739178614,43.87561389949474,36.30847492329675,16.666666666666668,37.73724511820845,Medium Risk,Gold
CUST00177,10.110598108803378,7.567717020463959,27.986140493544745,89.58333333333334,25.737529662166388,Low Risk,Copper
CUST00178,31.578346992910475,27.093225275877014,25.06069083455743,6.25,24.804144389275603,Low Risk,Silver
CUST00179,3.869883910797081,2.5552750668393323,48.504013001240565,52.083333333333336,21.866050943601067,Low Risk,Iron
CUST00180,55.020603388890436,50.83114822192587,46.35536625663782,18.75,46.15686704740435,Medium Risk,Gold
CUST00181,28.25236007527721,24.257051404879817,30.629251824779203,12.5,25.28513640024191,Low Risk,Silver
CUST00182,59.24374262021762,44.84157245717975,34.02801937729535,0.0,39.732599367543045,Medium Risk,Gold
CUST00183,7.5884590845371935,1.9630380743070763,38.71163513690391,25.0,16.293357931879257,Low Risk,Iron
CUST00184,6.690112492852971,3.9845758354755785,23.50896719039051,12.5,10.954648296096192,Low Risk,Iron
CUST00185,48.500265492054766,44.8854632972013,29.471916943023736,56.25,43.82119787253275,Medium Risk,Gold
CUST00186,15.038785915822046,8.219160994378937,32.52463198444563,16.666666666666668,17.6085420691717,Low Risk,Copper
CUST00187,18.31246627116729,10.75095388311122,25.750336540842596,0.0,15.156610181494202,Low Risk,Copper
CUST00188,26.807744094972314,26.711980668997736,17.919649923834328,16.666666666666668,23.035829910149594,Low Risk,Silver
CUST00189,24.547051952040963,28.555897486018075,36.22903968177696,16.666666666666668,27.488144751861952,Low Risk,Silver
CUST00190,47.112375018380405,46.78453622698238,36.47227838227111,12.5,39.162142969176614,Medium Risk,Gold
CUST00191,70.18896460737412,64.53816882734426,37.84081805842801,52.083333333333336,57.690844545022514,Medium Risk,Platinum
CUST00192,4.896591007488096,3.232966097444609,32.771567681042875,50.0,18.13175905174053,Low Risk,Iron
CUST00193,4.098700757515366,0.3986697719039468,46.44953162384216,4.166666666666667,13.586594064786334,Low Risk,Iron
CUST00194,15.334759105541371,8.722175998024719,23.68570049577565,35.416666666666664,18.451005655013738,Low Risk,Copper
CUST00195,33.942200920874264,25.133659374674487,35.865045166941556,50.0,34.18901938040001,Medium Risk,Silver
CUST00196,23.048766534571058,24.876770004539544,20.517575211507747,50.0,27.007054764610118,Low Risk,Silver
CUST00197,14.737839676898398,11.126964510532902,23.01808258783493,79.16666666666667,25.38896190318812,Low Risk,Copper
CUST00198,4.7459803933899485,0.4256241231155423,39.024452021302295,33.333333333333336,16.30759436027722,Low Risk,Iron
CUST00199,6.252990018383795,2.2681906505952205,26.362817740033172,39.583333333333336,15.084558635701997,Low Risk,Iron
CUST00200,16.174585881315647,9.534934562396879,33.078231974225304,72.91666666666667,26.919914126670083,Low Risk,Copper
CUST00201,17.20451104291836,14.614762394050496,29.3652146561557,50.0,24.38708569512958,Low Risk,Copper
CUST00202,82.02912239521443,50.08789741914659,57.90699626309551,56.25,62.54935501008218,High Risk,Platinum
CUST00203,51.44237694778917,48.622511770023834,40.66789812910116,56.25,48.62394114761919,Medium Risk,Gold
CUST00204,4.817680081356679,1.8675790337328046,41.21994358926912,6.25,13.248063631844126,Low Risk,Iron
CUST00205,12.057211315613635,8.094509979925697,20.67971091390938,35.416666666666664,16.527944117139143,Low Risk,Copper
CUST00206,70.78557981476783,71.06825906526528,48.90626616000034,50.0,62.28271820401002,High Risk,Platinum
CUST00207,49.87635341579279,57.11916369495802,25.81421524741625,14.583333333333334,40.73970894507931,Medium Risk,Gold
CUST00208,19.996185548771436,12.732883151087112,29.441010676410173,10.416666666666666,18.74147327906011,Low Risk,Copper
CUST00209,79.83960745677625,58.05841223953879,42.883053855483496,58.333333333333336,60.84016937276538,High Risk,Platinum
CUST00210,48.12188168170529,52.390925539890766,34.678225625898676,50.0,46.32339857295349,Medium Risk,Gold
CUST00211,31.665241586878796,30.11002930771298,25.82086943844964,27.083333333333332,29.050298627989946,Low Risk,Silver
CUST00212,15.315598676050485,10.55514903981554,31.255419800705017,16.666666666666668,18.07507926493606,Low Risk,Copper
CUST00213,13.944362660841259,8.119522486178823,23.548484462498386,68.75,22.81878665973062,Low Risk,Copper
CUST00214,46.705966447366215,41.423449513960065,39.346728585011526,58.333333333333336,45.025506934650764,Medium Risk,Gold
CUST00215,19.33551025052379,12.823339690410759,28.263979700852627,52.083333333333336,24.526149907493522,Low Risk,Copper
CUST00216,40.79930109783221,37.107705523713015,26.92170158130779,64.58333333333333,39.790027381790516,Medium Risk,Gold
CUST00217,31.360483083641906,25.55051304572595,30.033841797788178,6.25,25.519259288257402,Low Risk,Silver
CUST00218,15.12125024757103,11.318589886202743,36.47886224694759,39.583333333333336,22.989167601869028,Low Risk,Copper
CUST00219,15.872603512438484,12.45539222053186,23.878703550495295,77.08333333333333,26.030574607514925,Low Risk,Copper
CUST00220,18.204133420493278,14.263468495173036,37.59849399644452,8.333333333333334,20.389904073811024,Low Risk,Copper
CUST00221,16.80548252708552,14.413543532691795,24.92448438611744,18.75,18.409328914462556,Low Risk,Copper
CUST00222,31.15097841550105,16.245166284941956,37.26451935000176,72.91666666666667,34.472473247633346,Medium Risk,Silver
CUST00223,67.57592938734174,73.47705986669428,35.01180565791975,50.0,58.568848190690744,Medium Risk,Platinum
CUST00224,24.92713947931731,14.598520339861448,18.122772669237698,14.583333333333334,18.57589111306305,Low Risk,Silver
CUST00225,45.21400046300966,47.64072267496216,22.22123315235296,66.66666666666667,43.411725229479785,Medium Risk,Gold
CUST00226,52.02059163775933,43.07839009479032,41.25028920132057,66.66666666666667,48.842266820095034,Medium Risk,Gold
CUST00227,4.705809552717179,0.23858973188393684,30.915831692537743,10.416666666666666,10.77477770851477,Low Risk,Iron
CUST00228,30.16092411794845,24.960397936757584,18.43367591299143,0.0,21.14481559465967,Low Risk,Silver
CUST00229,6.177111774051758,4.885849094212916,26.408333398451198,41.666666666666664,16.170971610092202,Low Risk,Iron
CUST00230,12.296566236350339,6.924220464988277,25.041011891400643,79.16666666666667,23.901488983251745,Low Risk,Copper
CUST00231,15.786344802733533,15.093060669152056,22.32745093788907,8.333333333333334,16.095684376037944,Low Risk,Copper
CUST00232,21.968990674808374,28.29635897640337,21.30757871995613,2.0833333333333335,20.718999575352555,Low Risk,Silver
CUST00233,24.571227611321415,23.887805085061814,28.045459766884754,25.0,25.29907475063616,Low Risk,Silver
CUST00234,27.095073809960745,21.00366378562032,29.726186080934916,0.0,21.86116779890805,Low Risk,Silver
CUST00235,51.23442150821177,38.75258966244047,23.93849256184464,68.75,43.29322649165683,Medium Risk,Gold
CUST00236,10.713378631587513,9.322887664912148,37.30947368868077,6.25,16.27574831112009,Low Risk,Copper
CUST00237,44.33597976845415,42.292007186112336,40.71043939646424,68.75,46.478505935486005,Medium Risk,Gold
CUST00238,73.91895613079004,82.32987959275268,51.148988411866114,52.083333333333336,67.47439782002934,High Risk,Platinum
CUST00239,12.093325300875076,13.911235823567312,25.551158104317302,0.0,14.189157863412042,Low Risk,Copper
CUST00240,48.701800462293804,47.97195512923557,36.47908767243479,58.333333333333336,46.87189859556751,Medium Risk,Gold
CUST00241,7.881805147424933,3.4250029899268397,49.723832383718204,29.166666666666668,20.198000537135083,Low Risk,Iron
CUST00242,4.31399802733057,1.0298079631075177,38.019568369173946,35.416666666666664,16.420533889424913,Low Risk,Iron
CUST00243,6.685213565813674,1.68095615931359,35.4196783246217,10.416666666666666,12.927270498693604,Low Risk,Iron
CUST00244,26.493666687635248,21.323875305261886,31.006145562053064,14.583333333333334,24.284298988382403,Low Risk,Silver
CUST00245,75.48673205659051,71.75589079886987,45.77997092953145,56.25,64.05527958902098,High Risk,Platinum
CUST00246,6.36640315525167,0.7912182312235809,26.86799261285673,25.0,12.614284569156759,Low Risk,Iron
CUST00247,31.161942629752257,29.805403987340714,35.14165848373027,52.083333333333336,34.88811860606046,Medium Risk,Silver
CUST00248,4.731582321508468,0.921283263739839,20.652330910686977,0.0,6.858942403246236,Low Risk,Iron
CUST00249,6.415188537784934,1.9845784074556558,23.984441305147257,33.333333333333336,13.516040409858991,Low Risk,Iron
CUST00250,5.31491252686881,3.653999236121917,39.67213219356937,27.083333333333332,16.67120657728956,Low Risk,Iron
CUST00251,41.41825177492406,43.96118367667124,30.462201347195812,64.58333333333333,42.91688097227754,Medium Risk,Gold
CUST00252,21.076302118527636,21.504968422514597,21.82478439552999,77.08333333333333,29.793077261195165,Low Risk,Silver
